"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Lamtor5",101.397037989971,-0.343213505076992,0.161276128066776,-2.12811101798578,0.0333278800165255,0.747346485025401,"Lamtor5"
"Gstm1",21.4696091601491,0.971605870341753,0.355510415943016,2.73298847732633,0.00627625279726594,0.393021836994463,"Gstm1"
"Gm12522",2.04296879349728,2.6607040313481,1.18076362651421,2.25337567282869,0.0242354720747104,0.667150319654678,"Gm12522"
"Gm17494",3.37146184118357,1.85078548884752,0.896668511816203,2.0640687884743,0.0390111947488162,0.780701483523094,"Gm17494"
"Ugt8a",8.64201471621877,1.62844551658986,0.605737318322999,2.68836914505823,0.00718019714877504,0.39627020089526,"Ugt8a"
"Ank2",71.4380379421763,0.485685088871493,0.193040846154069,2.51597057590526,0.0118705092541354,0.491488084195418,"Ank2"
"Elovl6",2.75137094244022,2.83210555942767,1.06790215424927,2.65202719945688,0.00800100962653519,0.408459063503752,"Elovl6"
"Rpl34",2052.47027665953,-0.253639882827904,0.125271356413448,-2.02472368855643,0.0428957447927764,0.808759075537437,"Rpl34"
"Aimp1",133.082694060832,-0.447370259047437,0.142118676760139,-3.14786394896208,0.00164468222455071,0.198919066073585,"Aimp1"
"Adh5",100.080562307539,-0.38242544198488,0.157550137769499,-2.42732534162796,0.0152106087804887,0.53872090724416,"Adh5"
"Gng5",668.075100668976,-0.332290544797131,0.113185573341475,-2.93580299138148,0.0033268553556628,0.290946296450234,"Gng5"
"Nexn",3.07242835524591,2.1579005710605,0.974289774796132,2.21484472780394,0.0267707239821341,0.68712770711534,"Nexn"
"Lyn",845.398200021994,-0.231029004901512,0.0960319213270428,-2.40575218853248,0.0161392083381549,0.556020180595403,"Lyn"
"Chd7",127.618269461006,0.362084079913391,0.153611622925826,2.35713986361716,0.0184163090426173,0.587862180631761,"Chd7"
"Pnisr",343.283296671758,0.396984764621746,0.124310891840376,3.19348336050475,0.0014056743840276,0.18393647803605,"Pnisr"
"Fut9",2.1903033354607,3.08672169604932,1.20840705102461,2.55437246367611,0.010637939312065,0.461613481064378,"Fut9"
"Smim27",52.0999384806779,-0.458164400354897,0.220383541578926,-2.07894109093812,0.0376227653096336,0.777286798790534,"Smim27"
"Chmp5",152.530889464174,-0.312296735314057,0.139878487864203,-2.23262876288197,0.0255734357105592,0.679520454301222,"Chmp5"
"Vcp",243.58743303773,-0.249229547986949,0.111464768093614,-2.23594910077446,0.0253551054665537,0.679520454301222,"Vcp"
"Ecpas",69.8116421102485,0.375142920753057,0.187094647092089,2.00509702754034,0.0449526752036309,0.822974177761802,"Ecpas"
"Gng10",886.096004487479,-0.314079574790984,0.10437365299195,-3.00918446166877,0.00261950020739934,0.265902659445742,"Gng10"
"Susd1",2.90997952688882,2.25647794170599,1.01272189932514,2.22813187234291,0.0258717224573125,0.679520454301222,"Susd1"
"Whrn",98.9450326438138,0.492322932228037,0.197902176098821,2.48770853324119,0.0128569053769111,0.511084465839517,"Whrn"
"Atp6v1g1",382.218006681481,-0.205548108015515,0.104551441544826,-1.96599975072928,0.0492986394052842,0.847921681389827,"Atp6v1g1"
"Ptprd",12.6041679245163,1.8236946909181,0.502531899285838,3.62901279204325,0.000284507144053368,0.0720929854268285,"Ptprd"
"Nfib",8.02605045237752,1.81988438157669,0.609011587625644,2.98825903899774,0.00280571642971345,0.270474220235996,"Nfib"
"Slc24a2",3.20565613592514,2.46714307622001,1.03263150054084,2.38918053044851,0.016886002557831,0.567979180710002,"Slc24a2"
"Gm12689",1.62448794859927,-2.73376107243686,1.28596199577048,-2.12584903864047,0.033515831319716,NA,"Gm12689"
"Pde4b",26.1107274230316,0.827224765594655,0.335163145893693,2.46812567470361,0.0135822624780927,0.515150039922355,"Pde4b"
"Plpp3",18.8088796396942,1.3787729659164,0.395045508051606,3.49016236817022,0.000482727158827584,0.10068500178681,"Plpp3"
"Yipf1",83.2099801737338,-0.340516131235202,0.170965790985055,-1.99172085405652,0.0464016943018945,0.834716554617466,"Yipf1"
"Scp2",218.331363593529,-0.282620836347394,0.127651815179321,-2.21399778726513,0.0268289311496991,0.68712770711534,"Scp2"
"Prdx1",292.522343622716,-0.232493325406113,0.116881814962742,-1.98913171805405,0.0466866662032826,0.835199591339352,"Prdx1"
"Hivep3",112.024610222407,0.353918713478812,0.153856007111497,2.30032431052453,0.0214298533815653,0.624707700243631,"Hivep3"
"Rlf",57.0369311151441,0.494265619736973,0.201555605726551,2.45225439379513,0.0141964256816293,0.525442868117553,"Rlf"
"Cap1",217.932114631641,-0.301986429822602,0.130353320983984,-2.31667615019724,0.0205213797087607,0.609158135532376,"Cap1"
"Mycl",16.7164000738135,0.744228136315566,0.356074759837922,2.09008955494156,0.0366097557765197,0.773999218082872,"Mycl"
"Taf12",48.485428097584,-0.560194773620349,0.223596408030145,-2.50538359965436,0.0122318652334977,0.500832489108703,"Taf12"
