"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Slc25a36",93.4885187496888,-0.401685314832539,0.165387446924764,-2.42875334435309,0.0151508358082822,0.999789643489582,"Slc25a36"
"Rbp1",23.9545757850832,0.82605310130915,0.318382730510358,2.59452860393845,0.00947207315526974,0.991869938948974,"Rbp1"
"Hemk1",19.9835743568103,0.718829392194965,0.33182220033354,2.16630891927187,0.0302875886055566,0.999789643489582,"Hemk1"
"Dalrd3",51.4783729804143,-0.564591716611056,0.214148023262067,-2.63645541999764,0.00837772076362869,0.942921020641066,"Dalrd3"
"Cspg5",15.4327811347217,1.23592152992162,0.444083961378122,2.78308076266974,0.00538454008191709,0.764245077991338,"Cspg5"
"Rpsa",1366.73747135398,0.147646785850361,0.0751825585692835,1.96384359165296,0.0495482330881058,0.999789643489582,"Rpsa"
"Mobp",114.182409510779,2.29680639597946,0.536399822613124,4.28189253454699,1.85310477531324e-05,0.0127002747314564,"Mobp"
"Slc6a20a",2.95028217601034,2.68000985830643,1.08469693424617,2.47074530561751,0.013483180952773,0.999789643489582,"Slc6a20a"
"Sash1",5.38397783738468,1.69572109418668,0.688003019955655,2.46470007398511,0.0137127982139133,0.999789643489582,"Sash1"
"Tspyl1",70.4150137140733,-0.404483355113312,0.187933921470571,-2.15226368900439,0.0313765919714472,0.999789643489582,"Tspyl1"
"P4ha1",413.905169015227,-0.356681815432112,0.131536266680405,-2.71166138764411,0.00669469425052518,0.826858018815469,"P4ha1"
"Spock2",7.67881785244265,1.2758195586052,0.592072680378578,2.15483605456923,0.031174665761581,0.999789643489582,"Spock2"
"Chchd10",73.8096888784531,0.86818269203616,0.186822704938829,4.64709411160934,3.36643605483684e-06,0.00309431580707087,"Chchd10"
"S100b",14.6267927214906,1.7694490935378,0.40746112226201,4.34262067437196,1.40793105438438e-05,0.010940906851315,"S100b"
"Col18a1",1.41011951994313,3.42506195269402,1.438324749231,2.38128555774711,0.017252332334785,0.999789643489582,"Col18a1"
"Gpx4",465.039002917308,0.280934228501285,0.0972090753689958,2.89000000704551,0.00385241817803474,0.65039039546515,"Gpx4"
"Gadd45b",2.17515102558427,2.58396909499793,1.29939434021669,1.98859500539845,0.0467459231374965,0.999789643489582,"Gadd45b"
"Thop1",12.6302276834841,1.1613835234078,0.429432770771928,2.70445946945351,0.00684156153872912,0.838471375246468,"Thop1"
"Zfp781",2.92434822388283,-1.8869182039652,0.872435439529033,-2.1628170045268,0.030555257196417,0.999789643489582,"Zfp781"
"Rfx4",0.891530276635303,3.45332194484268,1.69018458406402,2.04316260922179,0.0410363437743598,0.999789643489582,"Rfx4"
